id_postulante,Escuela,Apto,Puntaje
z0391009,CIENCIAS,NO,1413.799
x7689737,CIENCIAS,NO,1253.157
y4835784,CIENCIAS,NO,793.447
z3738945,CIENCIAS,NO,935.660
x3391167,CIENCIAS,NO,871.264
y6389860,CIENCIAS,NO,1157.098
z3758813,CIENCIAS,NO,1306.413
x1574824,CIENCIAS,NO,1060.581
y2417202,CIENCIAS,NO,1058.388
z3311257,CIENCIAS,NO,1421.289
x3146477,CIENCIAS,NO,1340.043
y4952422,CIENCIAS,NO,1139.964
z1441882,CIENCIAS,NO,1224.518
x0759287,CIENCIAS,NO,1352.716
y1605884,CIENCIAS,NO,902.317
z5250198,CIENCIAS,NO,1222.166
x0186164,CIENCIAS,NO,1033.574
y7475740,CIENCIAS,NO,1117.860
z1540312,CIENCIAS,NO,1201.471
x0175357,CIENCIAS,NO,1309.932
y6222206,CIENCIAS,NO,1434.204
z2016421,CIENCIAS,NO,1096.344
x3700020,CIENCIAS,NO,1142.226
y5374341,CIENCIAS,NO,1381.186
z0765004,CIENCIAS,NO,812.981
x3775937,CIENCIAS,NO,726.768
y5167600,CIENCIAS,NO,802.534
z0770528,CIENCIAS,NO,1120.699
x3990089,CIENCIAS,NO,1386.727
y2870915,CIENCIAS,NO,1419.618
z5515516,CIENCIAS,NO,1275.933
x7137260,CIENCIAS,NO,944.308
y3963822,CIENCIAS,NO,1323.005
z2979317,CIENCIAS,SI,2000.34
x4074514,CIENCIAS,SI,2300.23
y4689774,CIENCIAS,SI,2100.11
y1877744,DERECHO,NO,731.49
z3948767,DERECHO,NO,828.66
x3342782,DERECHO,NO,849.84
y0612442,DERECHO,NO,853.26
z4462462,DERECHO,NO,856.5
x3773882,DERECHO,NO,876.91
y6852548,DERECHO,NO,893.22
z0837494,DERECHO,NO,894.02
x1072834,DERECHO,NO,898.262
y0536314,DERECHO,NO,899.65
z0176717,DERECHO,NO,927.34
x6762361,DERECHO,NO,929.708
y9463049,DERECHO,NO,945.452
z8550360,DERECHO,NO,945.7
x0764829,DERECHO,NO,948.86
y4227219,DERECHO,NO,958.96
z7388438,DERECHO,NO,968.95
x6839820,DERECHO,NO,975.66
y3077790,DERECHO,NO,990.808
z0836667,DERECHO,NO,998.4
x7533662,DERECHO,NO,1026.09
y2555087,DERECHO,NO,1045.608
z5683660,DERECHO,NO,1055.53
x5675101,DERECHO,NO,1066.474
y4574511,DERECHO,NO,1075.23
z0066583,DERECHO,NO,1079.28
x0065525,DERECHO,NO,1094.04
y5953703,DERECHO,NO,1096.288
z0069429,DERECHO,NO,1097.19
x7139440,DERECHO,NO,1117.31
y3382322,DERECHO,NO,1118.242
z6632989,DERECHO,NO,1128.99
x5929799,DERECHO,NO,1136.85
y3773538,DERECHO,NO,1151.44
z5590201,DERECHO,NO,1155.76
x3430228,DERECHO,NO,1159.008
y0734361,DERECHO,NO,1162.09
z2570928,DERECHO,NO,1166.91
x3470318,DERECHO,NO,1170.09
y0983417,DERECHO,NO,1172.65
z2013614,DERECHO,NO,1175.45
x3087925,DERECHO,NO,1176.33
y7478769,DERECHO,NO,1177.684
z2204167,DERECHO,NO,1188.73
x1293622,DERECHO,NO,1200.89
y6682749,DERECHO,NO,1236.06
z3312733,DERECHO,NO,1240.9
x0068507,DERECHO,NO,1247.874
y2130433,DERECHO,NO,1249.5
z4045297,DERECHO,NO,1250.66
x3619727,DERECHO,NO,1252.578
y0837143,DERECHO,NO,1253.13
z5437630,DERECHO,NO,1258.06
x3385703,DERECHO,NO,1265.87
y5506228,DERECHO,NO,1269.73
z1970892,DERECHO,NO,1271.152
x3945465,DERECHO,NO,1285.24
y5979657,DERECHO,NO,1296.81
z3495834,DERECHO,NO,1298.866
x1844463,DERECHO,NO,1306.63
y3230730,DERECHO,NO,1307.486
z0467457,DERECHO,NO,1309.05
x0485593,DERECHO,NO,1322.6
y7044428,DERECHO,NO,1326.92
z0759110,DERECHO,NO,1347.506
x0748556,DERECHO,NO,1348.09
y7697228,DERECHO,NO,1350.15
z4364986,DERECHO,NO,1358.45
x0243054,DERECHO,NO,1359.584
y7485121,DERECHO,NO,1371.62
z0983185,DERECHO,NO,1376.304
x2000424,DERECHO,NO,1388.41
y7130148,DERECHO,NO,1389.68
z4633262,DERECHO,NO,1392.29
x1697009,DERECHO,NO,1394.47
y1785214,DERECHO,NO,1395.38
z5246044,DERECHO,NO,1413.05
x3768866,DERECHO,NO,1415.904
y1442757,DERECHO,NO,1433.32
z1701025,DERECHO,NO,1444.55
x3220922,DERECHO,NO,1446.13
y2919408,DERECHO,NO,1448.188
z2704775,DERECHO,NO,1455.36
x3380804,DERECHO,NO,1465.514
y5452871,DERECHO,NO,1466.878
z4231383,DERECHO,NO,1469.11
x5895733,DERECHO,NO,1470.89
y6398833,DERECHO,NO,1472.776
z7211913,DERECHO,NO,1475.6
x3459113,DERECHO,NO,1476.282
y2814942,DERECHO,NO,1477.8
z4821322,DERECHO,NO,1479.7
x0764791,DERECHO,NO,1482.22
y0370218,DERECHO,NO,1483.55
z5717355,DERECHO,NO,1483.95
x3444254,DERECHO,NO,1486.84
y2812856,DERECHO,NO,1487.892
z6911718,DERECHO,NO,1491.09
x0850263,DERECHO,NO,1492.4
y3943243,DERECHO,NO,1495.374
z0732862,DERECHO,NO,1495.39
x0443047,DERECHO,NO,1507.08
y0759260,DERECHO,NO,1511.958
z5797824,DERECHO,NO,1517.3
x4633223,DERECHO,NO,1532.64
y1445198,DERECHO,NO,1534.34
z5348886,DERECHO,NO,1534.94
x5800316,DERECHO,NO,1536.974
y2368935,DERECHO,NO,1549.674
z4152607,DERECHO,NO,1554.48
x0908955,DERECHO,NO,1556.83
y0177906,DERECHO,NO,1561.29
z2007686,DERECHO,NO,1578.39
x7159331,DERECHO,NO,1584.01
y3513697,DERECHO,NO,1584.15
z4232342,DERECHO,NO,1589.12
x6771597,DERECHO,NO,1595.29
y1837732,DERECHO,NO,1597.47
z7084680,DERECHO,NO,1598.52
x5213261,DERECHO,NO,1599.9
y3336871,DERECHO,NO,1601.75
z6877803,DERECHO,NO,1609.264
x0982985,DERECHO,NO,1610.83
y4236863,DERECHO,NO,1615.768
z3459231,DERECHO,NO,1626.434
x2047620,DERECHO,NO,1628.45
y1063510,DERECHO,NO,1629.68
z0176135,DERECHO,NO,1631.35
x3981755,DERECHO,NO,1633.44
y2340500,DERECHO,NO,1633.65
z5249682,DERECHO,NO,1637.304
x4767209,DERECHO,NO,1646.78
y3976948,DERECHO,NO,1647.05
z0176004,DERECHO,NO,1648.62
x4378476,DERECHO,NO,1649.13
y5348943,DERECHO,NO,1651
z0457018,DERECHO,NO,1651.8
x7488855,DERECHO,NO,1654.31
y1204766,DERECHO,NO,1654.62
z7131480,DERECHO,NO,1655.06
x7157761,DERECHO,NO,1657.48
y6325789,DERECHO,NO,1659.6
z3315255,DERECHO,NO,1661.118
x3749419,DERECHO,NO,1666.43
y7485732,DERECHO,NO,1672.91
z5691502,DERECHO,NO,1677.13
x0036507,DERECHO,NO,1677.49
y6651573,DERECHO,NO,1679.65
z3958838,DERECHO,NO,1683
x1695653,DERECHO,NO,1685.23
y3320649,DERECHO,NO,1686.964
z6824077,DERECHO,NO,1687.368
x7347198,DERECHO,NO,1689.91
y5135646,DERECHO,NO,1697.44
z0437560,DERECHO,NO,1703.81
x0983032,DERECHO,NO,1706.73
y0171961,DERECHO,NO,1706.97
z5540189,DERECHO,NO,1710.8
x3901480,DERECHO,NO,1711.41
y0617672,DERECHO,NO,1713.72
z3624658,DERECHO,NO,1724.52
x4391630,DERECHO,NO,1731.57
y0487362,DERECHO,NO,1736.274
z0217979,DERECHO,NO,1738.22
x1565377,DERECHO,NO,1740.77
y6592969,DERECHO,NO,1747.87
z5582094,DERECHO,NO,1755.43
x6344158,DERECHO,NO,1773.248
y5327927,DERECHO,NO,1782.71
z4602504,DERECHO,NO,1783.628
x5998845,DERECHO,NO,1785.23
y4602469,DERECHO,NO,1787.24
z3636332,DERECHO,NO,1790.45
x0764599,DERECHO,NO,1794.91
y4631341,DERECHO,NO,1806.366
z5539551,DERECHO,NO,1820.69
x5815618,DERECHO,NO,1821.62
y5466518,DERECHO,NO,1822.838
z1045994,DERECHO,NO,1827.23
x3224673,DERECHO,NO,1827.3
y6987481,DERECHO,NO,1827.62
z3522720,DERECHO,NO,1829.062
x1063404,DERECHO,NO,1832.684
y3353661,DERECHO,NO,1832.86
z0547425,DERECHO,NO,1833.502
x3823952,DERECHO,NO,1834.9
y6497321,DERECHO,NO,1837.502
z5509917,DERECHO,NO,1837.71
x3068417,DERECHO,NO,1838.824
y3583293,DERECHO,NO,1846.554
z9076891,DERECHO,NO,1847.86
x3335236,DERECHO,NO,1848.02
y3361394,DERECHO,NO,1851.134
z3303252,DERECHO,NO,1851.18
x6875550,DERECHO,NO,1854.92
y0443023,DERECHO,NO,1856.84
z3575042,DERECHO,NO,1861.37
x2572574,DERECHO,NO,1862.13
y3254605,DERECHO,NO,1868.1
z1002607,DERECHO,NO,1872.116
x2629884,DERECHO,NO,1872.55
y1736580,DERECHO,NO,1875.01
z3652946,DERECHO,NO,1877.11
x2451411,DERECHO,NO,1877.26
y7377918,DERECHO,NO,1880.24
z6078844,DERECHO,NO,1882.11
x7215631,DERECHO,NO,1882.69
y4528542,DERECHO,NO,1882.99
z3261233,DERECHO,NO,1889.05
x0457855,DERECHO,NO,1892.63
y0182114,DERECHO,NO,1896.82
z3694301,DERECHO,NO,1897.552
x7058964,DERECHO,NO,1901.6
y1765386,DERECHO,NO,1901.81
z3651419,DERECHO,NO,1902
x3762143,DERECHO,NO,1903.55
y5405310,DERECHO,NO,1906.49
z3053056,DERECHO,NO,1909.4
x4633244,DERECHO,NO,1912.02
y6666187,DERECHO,NO,1914.68
z3319640,DERECHO,NO,1914.718
x1837715,DERECHO,NO,1915.51
y0765325,DERECHO,NO,1918.73
z5667322,DERECHO,NO,1919.792
x0417262,DERECHO,NO,1921.366
y5007854,DERECHO,NO,1922.49
z3807473,DERECHO,NO,1923.17
x1666398,DERECHO,NO,1925.09
y6782958,DERECHO,NO,1930.56
z3382335,DERECHO,NO,1933.38
x4404012,DERECHO,NO,1937.13
y2374824,DERECHO,NO,1939.668
z3473126,DERECHO,NO,1944.86
x3981475,DERECHO,NO,1945.59
y2337596,DERECHO,NO,1947.49
z7797985,DERECHO,NO,1951.9
x3638715,DERECHO,NO,1959.78
y5139333,DERECHO,NO,1961.63
z2880250,DERECHO,NO,1968.154
x3817113,DERECHO,NO,1974.02
y3643189,DERECHO,NO,1974.468
z6399591,DERECHO,NO,1974.6
x6988817,DERECHO,NO,1978.73
y6868441,DERECHO,NO,1979.21
z1118693,DERECHO,NO,1981.45
x7691102,DERECHO,NO,1982.37
y5921046,DERECHO,NO,1994.07
z0850739,DERECHO,NO,1999.62
x0864495,DERECHO,NO,2001.156
y2486774,DERECHO,NO,2008.77
z6779507,DERECHO,NO,2008.934
x2554233,DERECHO,NO,2009.64
y3081281,DERECHO,NO,2012.454
z3625029,DERECHO,NO,2017.24
x3508610,DERECHO,NO,2021.8
y1923690,DERECHO,NO,2030.042
z3773995,DERECHO,NO,2031.74
x6920735,DERECHO,NO,2036.57
y7431518,DERECHO,NO,2038.682
z1433810,DERECHO,NO,2040.03
x0838416,DERECHO,NO,2043.984
y3004795,DERECHO,NO,2045.308
z3140712,DERECHO,NO,2046.474
x6537784,DERECHO,NO,2046.822
y0850305,DERECHO,NO,2048.19
z7470976,DERECHO,NO,2049.14
x1565364,DERECHO,NO,2050.34
y1118542,DERECHO,NO,2052.54
z3315996,DERECHO,NO,2056.67
x6325375,DERECHO,NO,2057.23
y3517141,DERECHO,NO,2058.2
z6814612,DERECHO,NO,2058.73
x3313309,DERECHO,NO,2068.21
y1953632,DERECHO,NO,2111.31
z5433276,DERECHO,NO,2134.24
x6301205,DERECHO,NO,2142.48
y7922914,DERECHO,NO,2165.43
z5712640,DERECHO,NO,2170.11
x0758887,DERECHO,NO,2171.45
y4227205,DERECHO,NO,2182.414
z3744784,DERECHO,NO,2185.86
x5539557,DERECHO,NO,2196.71
y7424247,DERECHO,NO,2219.77
z0422526,DERECHO,NO,2241.69
x2228947,DERECHO,NO,2261.31
y2363573,DERECHO,NO,2268.79
z1537012,DERECHO,NO,2272.39
x5886599,DERECHO,NO,2288.66
y4660670,DERECHO,NO,2302.776
z3475935,DERECHO,NO,2345
x5308292,DERECHO,NO,2345.51
y1631343,DERECHO,NO,2348.06
z5999030,DERECHO,NO,2349.97
x0170957,DERECHO,SI,2351.01
y2948526,DERECHO,SI,2360.41
z3944376,DERECHO,SI,2388.342
x7230357,DERECHO,SI,2411.19
y3986491,DERECHO,SI,2450.31
z1080917,DERECHO,SI,2450.96
x5902909,DERECHO,SI,2451.89
y1856732,DERECHO,SI,2464.05
z0850322,DERECHO,SI,2485.82
x5314054,DERECHO,SI,2489.57
y6851706,DERECHO,SI,2500.54
z3385889,DERECHO,SI,2519.088
x1442724,DERECHO,SI,2526.69
y4702377,DERECHO,SI,2547.64
z0136545,DERECHO,SI,2581.444
x1991614,DERECHO,SI,2588.68
y5314055,DERECHO,SI,2649.43
z5475227,DERECHO,SI,2680.95
x5916655,DERECHO,SI,2697.68
y3323040,DERECHO,SI,2727.44
z4431925,DERECHO,SI,2748.97
x3981476,DERECHO,SI,2952.34
y5663148,EDUCACION,NO,586.87
z3776020,EDUCACION,NO,599.64
x4059184,EDUCACION,NO,617.92
y7476510,EDUCACION,NO,685.97
z7046952,EDUCACION,NO,793.67
x2043988,EDUCACION,NO,824.886
y3807863,EDUCACION,NO,856.07
z3609880,EDUCACION,NO,864.094
x3586904,EDUCACION,NO,906.84
y4452869,EDUCACION,NO,908.09
z1027690,EDUCACION,NO,916.992
x4640002,EDUCACION,NO,919.334
y4837231,EDUCACION,NO,932.48
z4249386,EDUCACION,NO,933.294
x0173126,EDUCACION,NO,961.15
y3896253,EDUCACION,NO,993.07
z0732615,EDUCACION,NO,995.59
x3636328,EDUCACION,NO,1004.33
y5047769,EDUCACION,NO,1012.47
z5826007,EDUCACION,NO,1029.38
x0066000,EDUCACION,NO,1030.32
y3586912,EDUCACION,NO,1034.5
z0650109,EDUCACION,NO,1041.5
x6130473,EDUCACION,NO,1042.29
y3252448,EDUCACION,NO,1096.02
z2383329,EDUCACION,NO,1105.98
x2555126,EDUCACION,NO,1129.18
y0069738,EDUCACION,NO,1132.87
z1459557,EDUCACION,NO,1134.34
x1864868,EDUCACION,NO,1135.52
y5173513,EDUCACION,NO,1159.87
z0732704,EDUCACION,NO,1163.84
x3714396,EDUCACION,NO,1171.13
y0758962,EDUCACION,NO,1192.71
z1933823,EDUCACION,NO,1195.994
x5931515,EDUCACION,NO,1196.64
y2093167,EDUCACION,NO,1208.18
z6877121,EDUCACION,NO,1224.41
x4379931,EDUCACION,NO,1236.54
y3741501,EDUCACION,NO,1237.33
z0759099,EDUCACION,NO,1244.57
x7270866,EDUCACION,NO,1249.416
y3819165,EDUCACION,NO,1256.98
z3812876,EDUCACION,NO,1259.07
x6989652,EDUCACION,NO,1263.04
y3628248,EDUCACION,NO,1272.36
z6876114,EDUCACION,NO,1275.79
x7032448,EDUCACION,NO,1283.614
y4837207,EDUCACION,NO,1293.22
z6959945,EDUCACION,NO,1299.97
x4177046,EDUCACION,NO,1301.58
y1935763,EDUCACION,NO,1312.036
z7694155,EDUCACION,NO,1315.91
x5915904,EDUCACION,NO,1320.15
y5671216,EDUCACION,NO,1322.698
z7574492,EDUCACION,NO,1327.1
x3379951,EDUCACION,NO,1329.56
y6914101,EDUCACION,NO,1331.006
z6965655,EDUCACION,NO,1331.76
x0983292,EDUCACION,NO,1333.838
y0417357,EDUCACION,NO,1335.968
z3628261,EDUCACION,NO,1352.2
x4647536,EDUCACION,NO,1355.84
y4379932,EDUCACION,NO,1366.13
z3820977,EDUCACION,NO,1366.24
x6606585,EDUCACION,NO,1368.696
y5196575,EDUCACION,NO,1371.67
z3952922,EDUCACION,NO,1377.63
x7487504,EDUCACION,NO,1379.68
y4949205,EDUCACION,NO,1381.94
z3874929,EDUCACION,NO,1385.29
x1485618,EDUCACION,NO,1386.1
y2614918,EDUCACION,NO,1400.384
z3541255,EDUCACION,NO,1411.73
x1699778,EDUCACION,NO,1415.57
y4436270,EDUCACION,NO,1415.82
z4355234,EDUCACION,NO,1416.79
x1888467,EDUCACION,NO,1429.628
y5778877,EDUCACION,NO,1443.12
z1523732,EDUCACION,NO,1456.89
x7434724,EDUCACION,NO,1457.6
y0983532,EDUCACION,NO,1459.86
z1868312,EDUCACION,NO,1469.55
x3488734,EDUCACION,NO,1475.782
y4809180,EDUCACION,NO,1477.54
z8632833,EDUCACION,NO,1479.87
x0068010,EDUCACION,NO,1481.97
y1955809,EDUCACION,NO,1495.52
z0983005,EDUCACION,NO,1496.78
x4035483,EDUCACION,NO,1501.99
y5373836,EDUCACION,NO,1502.46
z2213072,EDUCACION,NO,1502.72
x5348583,EDUCACION,NO,1503.01
y6260054,EDUCACION,NO,1506.568
z4725383,EDUCACION,NO,1506.96
x0067158,EDUCACION,NO,1509.67
y7683951,EDUCACION,NO,1529.46
z1601853,EDUCACION,NO,1532.36
x7699496,EDUCACION,NO,1532.752
y5203465,EDUCACION,NO,1536.6
z6242129,EDUCACION,NO,1537.74
x5746215,EDUCACION,NO,1541.79
y0761182,EDUCACION,NO,1547.304
z3821060,EDUCACION,NO,1564.84
x6954752,EDUCACION,NO,1566.234
y7381289,EDUCACION,NO,1569.53
z3316473,EDUCACION,NO,1595.71
x6477652,EDUCACION,NO,1608.09
y0350248,EDUCACION,NO,1608.54
z5454457,EDUCACION,SI,1615.33
x5600852,EDUCACION,SI,1616.74
y1757054,EDUCACION,SI,1664.314
z5735608,EDUCACION,SI,1682.08
x4446239,EDUCACION,SI,1698.62
y1505561,EDUCACION,SI,1764.08
z6915721,EDUCACION,SI,1801.29
x0459492,EDUCACION,SI,1809.386
y8110727,EDUCACION,SI,1819.92
z6447543,EDUCACION,SI,1843.01
x1945491,EDUCACION,SI,1914.37
y6028685,EDUCACION,SI,1921.4
z1529670,EDUCACION,SI,1978.19
x2177239,EDUCACION,SI,1982.3
y3704894,EDUCACION,SI,2046.93
z4951219,EDUCACION,SI,2208.34
x4762093,EDUCACION,SI,2215.07
y7703042,EDUCACION,NO,620.018
z4355209,EDUCACION,NO,687.654
x4497645,EDUCACION,NO,691.69
y0090924,EDUCACION,NO,697.25
z2735156,EDUCACION,NO,719.36
x1572496,EDUCACION,NO,736.84
y0181150,EDUCACION,NO,747.36
z3714462,EDUCACION,NO,828.162
x1666456,EDUCACION,NO,860.408
y5829159,EDUCACION,NO,924.39
z3820732,EDUCACION,NO,929.29
x6196813,EDUCACION,NO,932.18
y5562800,EDUCACION,NO,937.42
z7048184,EDUCACION,NO,938.3
x1064132,EDUCACION,NO,946.75
y3938184,EDUCACION,NO,953.8
z6343779,EDUCACION,NO,954.43
x3854002,EDUCACION,NO,960.7
y4089851,EDUCACION,NO,986.726
z3598724,EDUCACION,NO,998.58
x0678383,EDUCACION,NO,1021.84
y3640749,EDUCACION,NO,1057.418
z5506328,EDUCACION,NO,1068.08
x3513698,EDUCACION,NO,1097.94
y3309881,EDUCACION,NO,1103.74
z1397752,EDUCACION,NO,1105.51
x5615518,EDUCACION,NO,1112.13
y5006325,EDUCACION,NO,1114.73
z2565778,EDUCACION,NO,1115.16
x6745669,EDUCACION,NO,1137.73
y0543526,EDUCACION,NO,1151.11
z5766294,EDUCACION,NO,1156.95
x7694526,EDUCACION,NO,1161.21
y1829060,EDUCACION,NO,1161.42
z4807729,EDUCACION,NO,1162.09
x2546728,EDUCACION,NO,1166.542
y5374337,EDUCACION,NO,1169.97
z0850169,EDUCACION,NO,1170.78
x7043922,EDUCACION,NO,1180.61
y3740345,EDUCACION,NO,1182.23
z0759124,EDUCACION,NO,1185.85
x4766236,EDUCACION,NO,1191.63
y3428880,EDUCACION,NO,1193.88
z3416141,EDUCACION,NO,1204.69
x4886757,EDUCACION,NO,1211.102
y5506183,EDUCACION,NO,1213.936
z3762326,EDUCACION,NO,1215.45
x2732631,EDUCACION,NO,1223.02
y6962291,EDUCACION,NO,1228.02
z1531612,EDUCACION,NO,1232.91
x1589104,EDUCACION,NO,1240
y6333799,EDUCACION,NO,1246.388
z6303701,EDUCACION,NO,1249.094
x6357830,EDUCACION,NO,1249.492
y0765414,EDUCACION,NO,1250.15
z6822079,EDUCACION,NO,1250.16
x6008310,EDUCACION,NO,1255.412
y3519914,EDUCACION,NO,1271.19
z5146390,EDUCACION,NO,1283.16
x7468171,EDUCACION,NO,1283.65
y6301589,EDUCACION,NO,1285.09
z5944900,EDUCACION,NO,1291.27
x0341194,EDUCACION,NO,1306.928
y2089819,EDUCACION,NO,1308.72
z0429449,EDUCACION,NO,1318.84
x1450532,EDUCACION,NO,1336.24
y6650393,EDUCACION,NO,1341.16
z5474992,EDUCACION,NO,1351.64
x7339337,EDUCACION,NO,1362.568
y6249238,EDUCACION,NO,1366.9
z3516071,EDUCACION,NO,1368.2
x0843927,EDUCACION,NO,1373.14
y6264357,EDUCACION,NO,1373.166
z5314791,EDUCACION,NO,1379.62
x5154862,EDUCACION,NO,1388.988
y3512635,EDUCACION,NO,1393.06
z3628226,EDUCACION,NO,1400.88
x4088907,EDUCACION,NO,1400.94
y6015162,EDUCACION,NO,1401.31
z3351139,EDUCACION,NO,1403.02
x7238863,EDUCACION,NO,1405.28
y5783696,EDUCACION,NO,1406.55
z3743018,EDUCACION,NO,1409.65
x7475491,EDUCACION,NO,1410.056
y3486190,EDUCACION,NO,1410.37
z4326195,EDUCACION,NO,1412.656
x5502401,EDUCACION,NO,1414.28
y5374320,EDUCACION,NO,1418.13
z0069201,EDUCACION,NO,1426.13
x5402041,EDUCACION,NO,1442.12
y3636153,EDUCACION,NO,1442.23
z3646224,EDUCACION,NO,1458.38
x3743883,EDUCACION,NO,1467.49
y4408082,EDUCACION,NO,1476.4
z6033280,EDUCACION,NO,1491.83
x1867844,EDUCACION,NO,1502.164
y6597184,EDUCACION,NO,1514.81
z5714421,EDUCACION,NO,1516.05
x4162614,EDUCACION,NO,1523.47
y3041614,EDUCACION,NO,1524.656
z4813253,EDUCACION,NO,1524.914
x7128585,EDUCACION,NO,1530.06
y0850411,EDUCACION,NO,1547.874
z0850650,EDUCACION,NO,1552.72
x3538173,EDUCACION,NO,1553.51
y4359964,EDUCACION,NO,1555.06
z4095166,EDUCACION,NO,1555.66
x1489213,EDUCACION,NO,1561.98
y4152681,EDUCACION,NO,1563.484
z3770770,EDUCACION,NO,1564.99
x1507158,EDUCACION,NO,1566.81
y3144407,EDUCACION,NO,1577.956
z5373869,EDUCACION,NO,1583.32
x3700026,EDUCACION,NO,1592.67
y1649166,EDUCACION,NO,1593.992
z0732835,EDUCACION,NO,1597.686
x3475827,EDUCACION,NO,1610.422
y1749027,EDUCACION,NO,1612.86
z3609993,EDUCACION,NO,1615.05
x3999040,EDUCACION,NO,1632.816
y6008295,EDUCACION,NO,1646.08
z1064504,EDUCACION,NO,1683.18
x3773859,EDUCACION,NO,1698.8
y1096504,EDUCACION,NO,1704.44
z5314291,EDUCACION,NO,1709.74
x1549889,EDUCACION,NO,1739.374
y3819110,EDUCACION,NO,1752.33
z5395255,EDUCACION,NO,1765
x3506930,EDUCACION,NO,1768.26
y2697546,EDUCACION,NO,1769.504
z4868783,EDUCACION,NO,1779.48
x0417199,EDUCACION,NO,1792.074
y0857427,EDUCACION,NO,1793.01
z5396866,EDUCACION,NO,1796.25
x0456174,EDUCACION,NO,1801.32
y6964117,EDUCACION,NO,1805.294
z4172335,EDUCACION,NO,1829.37
x2423187,EDUCACION,NO,1832.99
y3386901,EDUCACION,NO,1838.786
z3386693,EDUCACION,SI,1840.04
x3650844,EDUCACION,SI,1867.62
y1644748,EDUCACION,SI,1876.208
z7472731,EDUCACION,SI,1877.32
x0139482,EDUCACION,SI,1877.89
y6934699,EDUCACION,SI,1881.98
z1329614,EDUCACION,SI,1892.454
x7220202,EDUCACION,SI,1901.58
y0066161,EDUCACION,SI,1906.46
z0998173,EDUCACION,SI,1914.98
x0254999,EDUCACION,SI,1935.82
y4658614,EDUCACION,SI,1943.51
z7037072,EDUCACION,SI,2012.7
x3713405,EDUCACION,SI,2013.21
y6877813,EDUCACION,SI,2042.674
z4371156,EDUCACION,SI,2070.06
x1063375,EDUCACION,SI,2094.542
y6248016,EDUCACION,SI,2108.59
z5923466,EDUCACION,SI,2173.67
x8549022,EDUCACION,SI,2182.444
y7124301,EDUCACION,SI,2221.898
z0983306,EDUCACION,SI,2501.096
x0542735,EDUCACION,NO,429.196
y5509815,EDUCACION,NO,538.65
z1693111,EDUCACION,NO,542.55
x0180750,EDUCACION,NO,593.95
y5936132,EDUCACION,NO,599.42
z6803855,EDUCACION,NO,653.69
x5395779,EDUCACION,NO,683.51
y3818492,EDUCACION,NO,758.924
z3616648,EDUCACION,NO,760.904
x0214051,EDUCACION,NO,785.02
y0417140,EDUCACION,NO,788.526
z3820233,EDUCACION,NO,808.57
x5394819,EDUCACION,NO,823.008
y4588750,EDUCACION,NO,848.01
z4660803,EDUCACION,NO,876.26
x4597700,EDUCACION,NO,899.79
y0850225,EDUCACION,NO,915.06
z5392741,EDUCACION,NO,934.32
x7283179,EDUCACION,NO,937.32
y0065603,EDUCACION,NO,945.86
z0836957,EDUCACION,NO,946.63
x5545905,EDUCACION,NO,957.83
y6798009,EDUCACION,NO,974.81
z2733107,EDUCACION,NO,982.08
x0175955,EDUCACION,NO,987.136
y5851331,EDUCACION,NO,1007.29
z1708802,EDUCACION,NO,1011.9
x3590154,EDUCACION,NO,1031.56
y1991788,EDUCACION,NO,1032.11
z4808095,EDUCACION,NO,1060.62
x7468003,EDUCACION,NO,1071.23
y0836906,EDUCACION,NO,1075.45
z6044175,EDUCACION,NO,1084.96
x3486196,EDUCACION,NO,1086.98
y0066372,EDUCACION,NO,1087.758
z6791057,EDUCACION,NO,1092.64
x1951216,EDUCACION,NO,1129.08
y1000398,EDUCACION,NO,1155.33
z1920511,EDUCACION,NO,1158.57
x4151830,EDUCACION,NO,1161.34
y0213848,EDUCACION,NO,1162.23
z5385792,EDUCACION,NO,1165.87
x3643555,EDUCACION,NO,1173.26
y3417213,EDUCACION,NO,1176.41
z6196682,EDUCACION,NO,1181.83
x5832613,EDUCACION,NO,1182.68
y6005481,EDUCACION,NO,1185.01
z1706498,EDUCACION,NO,1201.63
x0173403,EDUCACION,NO,1214.47
y7128265,EDUCACION,NO,1222.62
z3273503,EDUCACION,NO,1228.172
x0175550,EDUCACION,NO,1234.05
y4879020,EDUCACION,NO,1245.88
z6190893,EDUCACION,NO,1249.854
x1437689,EDUCACION,NO,1250.1
y0836566,EDUCACION,NO,1285.228
z5936362,EDUCACION,NO,1285.51
x3525440,EDUCACION,NO,1294.07
y0758594,EDUCACION,NO,1294.65
z8720817,EDUCACION,NO,1301.07
x1267156,EDUCACION,NO,1303.93
y0176985,EDUCACION,NO,1304.4
z3651186,EDUCACION,NO,1306.358
x7679474,EDUCACION,NO,1309.788
y3300066,EDUCACION,NO,1312.626
z6771711,EDUCACION,NO,1313.33
x6659373,EDUCACION,NO,1314.28
y0069912,EDUCACION,NO,1316.05
z5991734,EDUCACION,NO,1321.07
x3080158,EDUCACION,NO,1328.65
y5850811,EDUCACION,NO,1340.96
z3064868,EDUCACION,NO,1341.3
x4575147,EDUCACION,NO,1354.34
y5761431,EDUCACION,NO,1361.37
z3473663,EDUCACION,NO,1363.02
x6746695,EDUCACION,NO,1370.664
y1896672,EDUCACION,NO,1374.18
z5937162,EDUCACION,NO,1380.54
x7246873,EDUCACION,NO,1393.44
y7919295,EDUCACION,NO,1394.46
